2,0,2,1,1,111
2,1,135,412,119,1
2,2,4,1,23,1
2,3,3405,-10060,-4076,-11790,1,2,s,r,h,d
2,4,3420,-10098,-4089,-11749,1,2,s,r,h,d
2,5,3401,-10140,-4085,-11718,1,2,s,r,h,d
2,6,3496,-10098,-4126,-11713,1,2,s,r,h,d
2,7,3614,-10066,-3975,-11756,1,2,s,r,h,d
2,8,3654,-10095,-3846,-11762,1,2,s,r,h,d
2,9,3639,-10111,-3926,-11727,1,2,s,r,h,d
2,10,3666,-10111,-3834,-11748,1,2,s,r,h,d
2,11,3628,-10162,-3861,-11707,1,2,s,r,h,d
2,12,3635,-10199,-3955,-11642,1,2,s,r,h,d
2,13,3732,-10267,-3701,-11635,1,2,s,r,h,d
2,14,3718,-10353,-3501,-11625,1,2,s,r,h,d
2,15,3748,-10391,-3733,-11509,1,2,s,l,h,d
2,16,3780,-10362,-3727,-11526,1,2,s,l,h,d
2,17,3787,-10354,-3807,-11505,1,2,s,l,h,d
2,18,3834,-10372,-3939,-11429,1,2,s,l,h,d
2,19,3839,-10451,-3815,-11397,1,2,s,l,h,d
2,20,3897,-10408,-3709,-11452,1,2,s,l,h,d
2,21,3876,-10449,-3638,-11444,1,2,s,l,h,d
2,22,3937,-10645,-3391,-11318,1,2,s,l,h,d
2,23,3946,-10661,-3692,-11204,1,2,s,l,h,d
2,24,3950,-10730,-3603,-11167,1,2,s,l,h,d
2,25,3935,-10640,-3694,-11228,1,2,s,l,h,d
2,26,3934,-10567,-3584,-11332,1,2,s,l,h,d
2,27,3948,-10541,-3624,-11339,1,2,s,l,h,d
2,28,3892,-10460,-3686,-11413,1,2,s,l,h,d
2,29,3835,-10367,-3748,-11497,1,2,s,l,h,d
2,30,3723,-10217,-3939,-11604,1,2,s,r,h,d
2,31,3661,-10141,-3895,-11704,1,2,s,r,h,d
2,32,3607,-10113,-3948,-11728,1,2,s,r,h,d
4,0,4,1,6,82
4,1,128,411,561,1
4,2,4,1,23,1
4,3,2351,3326,12445,-9845,1,2,s,s,h,d
4,4,2742,3342,12494,-9676,1,1,s,s,h,d
4,5,2936,3421,12300,-9839,1,1,s,r,s,f
4,6,2830,3120,12432,-9803,1,1,s,s,s,f
4,7,2818,3277,12505,-9662,1,1,s,r,s,f
4,8,2888,3375,12538,-9565,1,1,s,r,s,f
4,9,2995,3349,12526,-9557,1,1,s,r,s,f
4,10,3255,3311,12643,-9327,1,1,s,r,s,f
4,11,3749,2990,13068,-8640,1,2,s,l,s,d
4,12,3874,2551,13105,-8669,1,2,s,l,s,d
4,13,4598,2121,13126,-8395,1,1,s,r,s,d
4,14,4542,2058,13272,-8209,1,1,s,r,s,d
4,15,4853,1672,13194,-8244,1,1,s,r,s,d
4,16,5249,1491,13164,-8083,1,1,s,r,s,d
4,17,5179,1282,13136,-8209,1,1,s,r,s,d
4,18,4673,1790,12740,-9003,1,1,s,l,s,d
4,19,4290,2182,12317,-9671,1,2,s,l,s,f
4,20,3731,2554,12417,-9684,1,2,s,l,h,d
4,21,3952,2577,12545,-9421,1,2,s,l,s,d
4,22,4099,2480,12571,-9350,1,2,s,l,h,d
4,23,3809,2183,12519,-9613,1,2,s,l,s,f
4,24,3662,2024,12580,-9626,1,2,s,l,s,f
4,25,3979,1943,12769,-9260,1,1,s,l,s,f
4,26,4188,1894,12866,-9042,1,1,s,l,h,d
4,27,4146,1868,12788,-9176,1,1,s,l,s,f
4,28,4072,1822,12694,-9348,1,1,s,s,s,f
4,29,4204,1774,12792,-9163,1,1,s,l,s,f
4,30,4404,1772,12853,-8981,1,1,s,l,s,d
4,31,4671,1816,12995,-8626,1,1,s,r,s,d
4,32,4829,1739,13061,-8454,1,1,s,r,s,d
3,0,3,1,5,131
3,1,133,416,558,1
3,2,4,1,23,1
3,3,1138,-3194,13396,-8802,1,2,s,s,s,d
3,4,1863,-3827,13756,-7814,1,2,s,s,s,d
3,5,1875,-3205,13483,-8534,1,2,s,s,h,d
3,6,2389,-3032,13485,-8465,1,1,s,r,s,d
3,7,1725,-2026,13704,-8575,1,1,s,s,h,d
3,8,2848,-2822,13455,-8443,1,2,s,s,h,d
3,9,3885,-4417,12788,-8383,1,2,s,r,h,d
3,10,4594,-2351,11544,-10417,1,2,s,l,h,d
3,11,4166,-1051,10432,-11879,1,1,s,r,s,f
3,12,1297,2805,8570,-13616,1,1,s,l,s,f
3,13,877,-4422,-7877,13640,1,1,s,r,s,f
3,14,2061,-5071,-7492,13502,1,1,s,r,s,f
3,15,3087,-5836,-7048,13234,1,1,s,s,s,f
3,16,4836,-6914,-5873,12757,1,2,s,r,h,u
3,17,6060,-7624,-5378,12026,1,1,s,r,s,f
3,18,7552,-8217,-4141,11256,1,1,m,r,s,f
3,19,7671,-8712,-4077,10818,1,1,m,r,s,f
3,20,7719,-9159,-3959,10453,1,1,s,r,s,f
3,21,7515,-9452,-4492,10120,1,1,s,r,s,f
3,22,6182,-9980,-5151,10200,1,2,s,s,s,f
3,23,6119,-9748,-4822,10615,1,2,s,s,s,f
3,24,5734,-9635,-4577,11033,1,1,s,s,s,f
3,25,5936,-9471,-4443,11123,1,2,s,s,s,f
3,26,7078,-9326,-4106,10699,1,1,m,r,s,f
3,27,7564,-9307,-4097,10382,1,1,s,r,s,f
3,28,8241,-9228,-3781,10051,1,1,s,r,s,f
3,29,7599,-9665,-4329,9925,1,1,s,r,s,f
3,30,367,-7955,-12247,7417,1,2,s,r,h,d
3,31,6917,-9370,-5595,10072,1,2,s,s,s,f
3,32,6405,-9426,-5645,10328,1,2,s,s,s,f
