4,0,4,0,29,132
4,1,131,412,561,1
4,2,4,1,23,1
4,3,391,-1374,-7402,14546,1,1,s,r,s,f
4,4,785,-1562,-7205,14610,1,1,s,r,s,f
4,5,916,-1738,-7087,14640,1,1,s,r,s,f
4,6,1160,-1934,-7019,14631,1,1,s,r,s,f
4,7,1099,-1890,-6956,14671,1,1,s,r,s,f
4,8,1121,-1898,-6888,14701,1,1,s,r,s,f
4,9,1132,-2008,-6863,14697,1,1,s,r,s,f
4,10,1182,-1947,-7017,14628,1,1,s,r,s,f
4,11,1165,-2525,-6507,14776,1,1,s,s,s,d
4,12,1402,-2695,-6780,14602,1,1,s,s,s,d
4,13,1462,-2711,-6821,14574,1,1,s,s,s,f
4,14,1594,-2706,-6822,14561,1,1,s,s,s,f
4,15,2056,-3003,-6759,14473,1,2,s,r,h,d
4,16,2104,-3112,-6910,14372,1,1,s,r,s,f
4,17,1794,-2531,-7223,14374,1,1,s,r,s,f
4,18,1919,-2298,-7150,14433,1,1,s,r,s,f
4,19,1856,-2640,-7118,14399,1,2,s,s,s,f
4,20,1942,-2781,-7102,14369,1,1,s,r,s,f
4,21,2056,-2238,-7190,14404,1,1,s,s,s,f
4,22,1807,-2411,-7149,14430,1,1,s,r,s,f
4,23,1928,-2049,-7310,14390,1,1,s,r,s,f
4,24,1329,-1739,-7516,14392,1,1,s,s,s,f
4,25,1433,-1542,-7403,14463,1,1,s,r,s,f
4,26,1254,-1270,-7337,14540,1,1,s,r,s,f
4,27,809,-583,-7742,14404,1,1,s,s,s,f
4,28,1132,-823,-7572,14461,1,1,s,s,s,f
4,29,1400,-1482,-7134,14607,1,1,s,r,s,f
4,30,1466,-1576,-7387,14464,1,1,s,r,s,f
4,31,1015,-805,-7453,14532,1,1,s,r,s,f
4,32,969,-1026,-7507,14494,1,1,s,s,s,f
3,0,3,0,29,121
3,1,136,416,558,1
3,2,4,1,23,1
3,3,11134,-11381,2580,2870,1,2,s,s,s,d
3,4,11583,-11144,1291,2896,1,1,s,s,s,f
3,5,12224,-10365,1007,3245,1,1,s,s,s,f
3,6,12497,-9957,1970,3033,1,1,s,l,s,f
3,7,12456,-9881,2986,2589,1,1,s,l,h,d
3,8,12420,-10104,2577,2327,1,2,s,s,s,d
3,9,12460,-10070,2528,2315,1,2,s,s,s,d
3,10,12851,-9616,2984,1370,1,2,s,r,s,f
3,11,13055,-9139,3657,-1039,1,1,s,r,s,f
3,12,13075,-9098,3711,-951,1,1,s,r,s,f
3,13,13083,-8922,4017,-1228,1,1,s,r,s,f
3,14,13090,-8910,4026,-1210,1,1,s,r,s,f
3,15,13133,-8828,4078,-1171,1,1,s,r,s,f
3,16,13168,-8849,3903,-1209,1,1,s,r,s,f
3,17,13195,-9025,3502,-765,1,1,s,r,s,f
3,18,13276,-8982,3347,-544,1,1,s,r,s,f
3,19,13547,-8799,2685,507,1,1,s,r,s,f
3,20,13494,-8858,2160,1784,1,1,s,l,s,f
3,21,13541,-8677,2029,2374,1,1,s,l,s,f
3,22,13560,-8661,2178,2190,1,1,s,l,s,f
3,23,13384,-8843,2291,2413,1,1,s,l,s,f
3,24,13292,-9028,2262,2264,1,2,s,s,s,f
3,25,13288,-9190,1939,1904,1,2,s,s,s,f
3,26,13135,-9569,1013,1811,1,1,s,s,s,f
3,27,12874,-9854,902,2181,1,1,s,l,s,f
3,28,12570,-10035,1324,2818,1,2,s,s,s,f
3,29,12297,-10426,885,2775,1,1,s,r,s,f
3,30,12231,-10385,953,3171,1,1,s,s,s,f
3,31,12143,-10525,612,3132,1,1,s,s,s,f
3,32,12034,-10592,665,3310,1,2,s,s,s,f
2,0,2,0,30,111
2,1,131,411,175,1
2,2,4,1,23,1
2,3,9549,-6950,8853,-7108,1,1,s,r,s,f
2,4,9516,-6939,8883,-7127,1,1,s,r,s,f
2,5,9522,-6935,8888,-7117,1,1,s,r,s,f
2,6,9563,-7075,8821,-7006,1,1,s,r,s,f
2,7,9648,-7185,8730,-6891,1,2,s,r,s,d
2,8,9637,-7237,8733,-6847,1,2,s,r,s,d
2,9,9624,-7227,8728,-6883,1,2,s,r,s,d
2,10,9621,-7167,8775,-6890,1,1,s,r,s,f
2,11,9596,-7136,8801,-6923,1,1,s,r,s,f
2,12,9594,-7164,8768,-6939,1,1,s,r,s,f
2,13,9607,-7200,8746,-6912,1,1,s,r,s,f
2,14,9602,-7234,8738,-6893,1,1,s,r,s,f
2,15,9586,-7250,8741,-6896,1,1,s,r,s,f
2,16,9599,-7246,8731,-6895,1,1,s,r,s,f
2,17,9603,-7279,8711,-6879,1,1,s,r,s,f
2,18,9574,-7341,8700,-6868,1,1,s,r,s,f
2,19,9561,-7390,8685,-6851,1,1,s,r,s,f
2,20,9555,-7400,8685,-6849,1,1,s,s,s,f
2,21,9556,-7389,8709,-6828,1,1,s,r,s,f
2,22,9553,-7360,8742,-6822,1,1,s,r,s,f
2,23,9543,-7318,8764,-6854,1,1,s,r,s,f
2,24,9489,-7200,8870,-6918,1,2,s,r,h,d
2,25,9471,-7001,8967,-7021,1,2,s,r,h,d
2,26,9524,-6720,9000,-7179,1,2,s,r,s,d
2,27,9526,-6617,9021,-7245,1,2,s,l,s,d
2,28,9530,-6672,8997,-7219,1,2,s,l,s,d
2,29,9490,-6682,9046,-7203,1,2,s,l,h,d
2,30,9503,-6677,9033,-7206,1,2,s,l,s,d
2,31,9505,-6751,9010,-7163,1,2,s,r,s,d
2,32,9476,-6848,8991,-7134,1,2,s,r,s,d
