4,0,4,0,45,102
4,1,128,411,561,1
4,2,4,1,23,1
4,3,1810,4437,11339,-10811,1,2,s,r,s,d
4,4,1834,4421,11315,-10839,1,2,s,r,s,d
4,5,1815,4433,11263,-10890,1,2,s,r,s,d
4,6,1762,4453,11222,-10933,1,2,s,r,s,d
4,7,1499,4739,10868,-11207,1,2,s,l,s,d
4,8,167,5224,9769,-12069,1,1,s,s,s,f
4,9,1699,-5367,-8817,12609,1,1,s,s,s,f
4,10,2934,-5481,-8375,12634,1,1,s,r,s,f
4,11,3312,-5618,-8122,12646,1,1,m,r,s,f
4,12,3367,-5442,-8143,12694,1,1,m,r,s,f
4,13,3530,-4963,-8308,12739,1,1,s,r,s,f
4,14,3608,-4686,-8455,12726,1,1,s,l,s,f
4,15,3506,-4228,-8660,12777,1,1,s,l,s,f
4,16,3429,-3900,-8683,12886,1,1,s,l,s,f
4,17,3254,-2878,-8690,13191,1,1,m,l,s,f
4,18,2888,-2560,-8808,13264,1,1,s,l,s,f
4,19,1826,-2667,-9251,13130,1,1,s,l,s,f
4,20,283,1516,10006,-12881,1,1,s,r,s,d
4,21,1529,1209,9953,-12867,1,1,s,r,s,f
4,22,1831,1658,9742,-12938,1,1,s,r,s,f
4,23,1983,1829,10582,-12213,1,2,s,l,h,d
4,24,297,-3290,-10996,11687,1,2,s,s,h,d
4,25,596,-3982,-11326,11131,1,2,s,s,h,d
4,26,213,-4373,-11540,10773,1,2,s,l,h,d
4,27,157,-4873,-11793,10274,1,2,s,s,h,d
4,28,110,-5050,-11810,10169,1,2,s,s,h,d
4,29,293,-5314,-11658,10207,1,2,s,s,h,d
4,30,221,-5456,-11560,10245,1,2,s,s,h,d
4,31,152,-5544,-11257,10532,1,2,s,s,h,d
4,32,499,-5913,-10650,10944,1,2,s,l,s,f
3,0,3,0,45,91
3,1,137,416,559,1
3,2,4,1,23,1
3,3,2862,-4990,-9128,12328,1,2,s,r,s,f
3,4,2440,-4562,-9433,12355,1,1,s,r,s,f
3,5,1966,-4487,-9398,12493,1,1,s,r,s,f
3,6,1802,-4145,-9432,12610,1,1,s,l,s,f
3,7,1211,-3660,-9837,12521,1,1,s,r,s,f
3,8,732,-3384,-9973,12528,1,2,s,s,s,f
3,9,233,-3249,-10027,12540,1,1,s,r,s,f
3,10,155,-3026,-10132,12513,1,1,s,l,s,f
3,11,125,2769,10249,-12478,1,2,s,l,h,d
3,12,80,2813,10411,-12333,1,2,s,l,h,d
3,13,4,-3366,-9883,12626,1,1,s,r,s,f
3,14,23,2975,9919,-12695,1,1,s,l,s,f
3,15,93,2537,9996,-12730,1,1,s,r,s,d
3,16,5,-2647,-9951,12742,1,2,s,s,h,d
3,17,467,-2558,-9722,12928,1,1,s,r,s,f
3,18,566,-2292,-9741,12959,1,1,s,r,s,d
3,19,760,-1920,-9910,12882,1,1,s,r,s,d
3,20,383,-1867,-9970,12859,1,1,s,r,s,d
3,21,290,-1686,-9835,12991,1,1,s,r,s,d
3,22,158,1445,9903,-12971,1,1,s,r,s,d
3,23,232,1204,9939,-12966,1,1,s,r,s,d
3,24,472,1302,9908,-12974,1,1,s,s,s,f
3,25,988,1048,9907,-12969,1,1,s,s,s,d
3,26,887,989,10092,-12838,1,1,s,r,s,d
3,27,356,-1286,-10251,12710,1,1,s,r,s,f
3,28,333,-1351,-10276,12683,1,1,s,r,s,f
3,29,360,-1570,-9973,12898,1,1,s,r,s,d
3,30,216,1530,10079,-12823,1,1,s,r,s,d
3,31,177,-1524,-10152,12767,1,1,s,r,s,f
3,32,43,-1754,-10208,12694,1,1,s,r,s,f
